"piva","codice_pezzo","data_consegna","id_mg","nome_officina"
"DUO26543","PR047",2025-07-16,21,"Officina Cervignano del Friuli"
"NJR07693","PR011",2025-07-23,21,"Officina Cervignano del Friuli"
"RZJ06273","PR048",2025-06-27,21,"Officina Cervignano del Friuli"
"PVV57745","PR015",2025-06-26,21,"Officina Cervignano del Friuli"
"MWX89608","PR010",2025-06-29,21,"Officina Cervignano del Friuli"
"QAQ76397","PR020",2025-07-13,21,"Officina Cervignano del Friuli"
"MBL28395","PR046",2025-07-03,21,"Officina Cervignano del Friuli"
"DHG13941","PR022",2025-07-10,21,"Officina Cervignano del Friuli"
"VBR26198","PR004",2025-06-27,21,"Officina Cervignano del Friuli"
"DHG13941","PR042",2025-06-30,21,"Officina Cervignano del Friuli"
"NHC07536","PR024",2025-07-11,21,"Officina Cervignano del Friuli"
"MWX89608","PR019",2025-06-25,21,"Officina Cervignano del Friuli"
"DHG13941","PR040",2025-07-07,21,"Officina Cervignano del Friuli"
"ZDT00633","PR027",2025-07-04,21,"Officina Cervignano del Friuli"
"MBH95177","PR044",2025-07-22,21,"Officina Cervignano del Friuli"
"NHC07536","PR021",2025-07-23,21,"Officina Cervignano del Friuli"
"ZDT00633","PR012",2025-07-01,21,"Officina Cervignano del Friuli"
"MBH95177","PR026",2025-07-22,21,"Officina Cervignano del Friuli"
"VBR26198","PR023",2025-07-02,21,"Officina Cervignano del Friuli"
"YTJ31944","PR017",2025-07-22,21,"Officina Cervignano del Friuli"
"VBR26198","PR045",2025-07-08,21,"Officina Cervignano del Friuli"
"PLJ40074","PR008",2025-07-01,21,"Officina Cervignano del Friuli"
"PLJ40074","PR014",2025-07-03,21,"Officina Cervignano del Friuli"
"NHC07536","PR002",2025-07-20,21,"Officina Cervignano del Friuli"
"DRI31886","PR013",2025-07-04,21,"Officina Cervignano del Friuli"
"PHU69089","PR031",2025-07-13,21,"Officina Cervignano del Friuli"
"NHC07536","PR030",2025-06-27,21,"Officina Cervignano del Friuli"
"NLF68273","PR018",2025-07-08,21,"Officina Cervignano del Friuli"
"PLJ40074","PR028",2025-07-02,21,"Officina Cervignano del Friuli"
"DHG13941","PR016",2025-07-22,21,"Officina Cervignano del Friuli"
"NJR07693","PR025",2025-07-03,21,"Officina Cervignano del Friuli"
"DRI31886","PR049",2025-07-07,21,"Officina Cervignano del Friuli"
"LJH74048","PR033",2025-07-06,22,"Officina Azzano Decimo"
"QTA02490","PR023",2025-07-10,22,"Officina Azzano Decimo"
"PHU69089","PR008",2025-06-26,22,"Officina Azzano Decimo"
"PVV57745","PR004",2025-07-20,22,"Officina Azzano Decimo"
"VBR26198","PR041",2025-07-11,22,"Officina Azzano Decimo"
"GFW83783","PR001",2025-07-13,22,"Officina Azzano Decimo"
"LJH74048","PR029",2025-07-01,22,"Officina Azzano Decimo"
"TRA80271","PR025",2025-06-30,22,"Officina Azzano Decimo"
"TRA80271","PR020",2025-07-21,22,"Officina Azzano Decimo"
"UEI50455","PR021",2025-07-22,22,"Officina Azzano Decimo"
"TRA80271","PR040",2025-06-27,22,"Officina Azzano Decimo"
"UJM40751","PR022",2025-06-27,22,"Officina Azzano Decimo"
"YTJ31944","PR024",2025-07-09,22,"Officina Azzano Decimo"
"QAQ76397","PR037",2025-07-15,22,"Officina Azzano Decimo"
"PLJ40074","PR047",2025-06-24,22,"Officina Azzano Decimo"
"TRA80271","PR031",2025-06-28,22,"Officina Azzano Decimo"
"LJH74048","PR009",2025-07-15,22,"Officina Azzano Decimo"
"DUO26543","PR043",2025-06-27,22,"Officina Azzano Decimo"
"UJM40751","PR015",2025-07-18,22,"Officina Azzano Decimo"
"VBR26198","PR032",2025-07-08,22,"Officina Azzano Decimo"
"MBL28395","PR012",2025-07-13,22,"Officina Azzano Decimo"
"PHU69089","PR002",2025-07-20,22,"Officina Azzano Decimo"
"LJH74048","PR046",2025-06-24,22,"Officina Azzano Decimo"
"MBH95177","PR049",2025-07-17,22,"Officina Azzano Decimo"
"QBT78616","PR048",2025-07-04,22,"Officina Azzano Decimo"
"PHU69089","PR028",2025-07-22,22,"Officina Azzano Decimo"
"TRA80271","PR035",2025-07-20,22,"Officina Azzano Decimo"
"PVV57745","PR038",2025-07-09,22,"Officina Azzano Decimo"
"QTA02490","PR016",2025-06-26,22,"Officina Azzano Decimo"
"DRI31886","PR030",2025-07-12,22,"Officina Azzano Decimo"
"UJM40751","PR045",2025-07-01,22,"Officina Azzano Decimo"
"MBH95177","PR017",2025-07-21,22,"Officina Azzano Decimo"
"ZDT00633","PR007",2025-07-18,22,"Officina Azzano Decimo"
"QTA02490","PR014",2025-07-13,22,"Officina Azzano Decimo"
"PLJ40074","PR005",2025-07-20,22,"Officina Azzano Decimo"
"TRA80271","PR006",2025-07-19,22,"Officina Azzano Decimo"
"YTJ31944","PR027",2025-07-23,22,"Officina Azzano Decimo"
"MBL28395","PR034",2025-07-14,22,"Officina Azzano Decimo"
"MBH95177","PR026",2025-07-22,22,"Officina Azzano Decimo"
"QBT78616","PR050",2025-07-10,22,"Officina Azzano Decimo"
"UJM40751","PR011",2025-07-12,22,"Officina Azzano Decimo"
"WHG88959","PR050",2025-07-21,23,"Officina San Vito al Tagliamento"
"MWX89608","PR012",2025-07-22,23,"Officina San Vito al Tagliamento"
"UJM40751","PR045",2025-07-12,23,"Officina San Vito al Tagliamento"
"QBT78616","PR005",2025-07-01,23,"Officina San Vito al Tagliamento"
"PVV57745","PR033",2025-07-03,23,"Officina San Vito al Tagliamento"
"ZDT00633","PR022",2025-07-10,23,"Officina San Vito al Tagliamento"
"NHC07536","PR019",2025-07-13,23,"Officina San Vito al Tagliamento"
"ZDT00633","PR029",2025-06-27,23,"Officina San Vito al Tagliamento"
"DHG13941","PR049",2025-07-15,23,"Officina San Vito al Tagliamento"
"NLF68273","PR037",2025-06-26,23,"Officina San Vito al Tagliamento"
"NJR07693","PR039",2025-07-15,23,"Officina San Vito al Tagliamento"
"UEI50455","PR003",2025-07-11,23,"Officina San Vito al Tagliamento"
"PLJ40074","PR047",2025-07-15,23,"Officina San Vito al Tagliamento"
"GFW83783","PR032",2025-06-30,23,"Officina San Vito al Tagliamento"
"NHC07536","PR040",2025-06-28,23,"Officina San Vito al Tagliamento"
"RZJ06273","PR034",2025-07-18,23,"Officina San Vito al Tagliamento"
"NLF68273","PR027",2025-07-10,23,"Officina San Vito al Tagliamento"
"PLJ40074","PR026",2025-07-14,23,"Officina San Vito al Tagliamento"
"UEI50455","PR007",2025-07-03,23,"Officina San Vito al Tagliamento"
"DRI31886","PR046",2025-06-28,23,"Officina San Vito al Tagliamento"
"GFW83783","PR028",2025-07-04,23,"Officina San Vito al Tagliamento"
"MBL28395","PR024",2025-06-24,23,"Officina San Vito al Tagliamento"
"DRI31886","PR023",2025-07-20,23,"Officina San Vito al Tagliamento"
"DUO26543","PR014",2025-06-28,23,"Officina San Vito al Tagliamento"
"UJM40751","PR011",2025-07-19,23,"Officina San Vito al Tagliamento"
"TRA80271","PR013",2025-07-22,23,"Officina San Vito al Tagliamento"
"DHG13941","PR008",2025-07-02,23,"Officina San Vito al Tagliamento"
"UJM40751","PR036",2025-06-24,23,"Officina San Vito al Tagliamento"
"PHU69089","PR001",2025-07-19,23,"Officina San Vito al Tagliamento"
"NLF68273","PR025",2025-07-17,23,"Officina San Vito al Tagliamento"
"PLJ40074","PR017",2025-07-01,23,"Officina San Vito al Tagliamento"
"MWX89608","PR031",2025-07-09,23,"Officina San Vito al Tagliamento"
"DHG13941","PR004",2025-07-05,23,"Officina San Vito al Tagliamento"
"VBR26198","PR015",2025-06-29,23,"Officina San Vito al Tagliamento"
"PVV57745","PR002",2025-07-14,23,"Officina San Vito al Tagliamento"
"ZDT00633","PR006",2025-07-20,23,"Officina San Vito al Tagliamento"
"NLF68273","PR030",2025-07-20,23,"Officina San Vito al Tagliamento"
"PHU69089","PR038",2025-07-07,23,"Officina San Vito al Tagliamento"
"VBR26198","PR018",2025-07-21,23,"Officina San Vito al Tagliamento"
"MBL28395","PR041",2025-07-05,23,"Officina San Vito al Tagliamento"
"PVV57745","PR042",2025-07-12,23,"Officina San Vito al Tagliamento"
"VBR26198","PR035",2025-06-29,23,"Officina San Vito al Tagliamento"
"QBT78616","PR043",2025-07-15,23,"Officina San Vito al Tagliamento"
"YTJ31944","PR016",2025-07-22,23,"Officina San Vito al Tagliamento"
"PHU69089","PR044",2025-06-30,23,"Officina San Vito al Tagliamento"
"LJH74048","PR048",2025-06-27,24,"Officina Lignano Sabbiadoro"
"PLJ40074","PR010",2025-07-20,24,"Officina Lignano Sabbiadoro"
"NJR07693","PR006",2025-07-12,24,"Officina Lignano Sabbiadoro"
"DHG13941","PR017",2025-07-12,24,"Officina Lignano Sabbiadoro"
"VBR26198","PR021",2025-07-20,24,"Officina Lignano Sabbiadoro"
"MBL28395","PR049",2025-07-05,24,"Officina Lignano Sabbiadoro"
"TRA80271","PR036",2025-07-16,24,"Officina Lignano Sabbiadoro"
"TRA80271","PR025",2025-07-14,24,"Officina Lignano Sabbiadoro"
"PLJ40074","PR013",2025-07-14,24,"Officina Lignano Sabbiadoro"
"DUO26543","PR007",2025-07-11,24,"Officina Lignano Sabbiadoro"
"MBH95177","PR028",2025-07-08,24,"Officina Lignano Sabbiadoro"
"MWX89608","PR022",2025-07-04,24,"Officina Lignano Sabbiadoro"
"MWX89608","PR014",2025-06-30,24,"Officina Lignano Sabbiadoro"
"PVV57745","PR024",2025-07-14,24,"Officina Lignano Sabbiadoro"
"ZDT00633","PR008",2025-07-14,24,"Officina Lignano Sabbiadoro"
"PLJ40074","PR023",2025-07-14,24,"Officina Lignano Sabbiadoro"
"NLF68273","PR011",2025-07-23,24,"Officina Lignano Sabbiadoro"
"ZDT00633","PR046",2025-07-10,24,"Officina Lignano Sabbiadoro"
"QAQ76397","PR041",2025-07-22,24,"Officina Lignano Sabbiadoro"
"MBH95177","PR030",2025-07-14,24,"Officina Lignano Sabbiadoro"
"MWX89608","PR034",2025-07-10,24,"Officina Lignano Sabbiadoro"
"UJM40751","PR018",2025-07-03,24,"Officina Lignano Sabbiadoro"
"VBR26198","PR035",2025-07-18,24,"Officina Lignano Sabbiadoro"
"LJH74048","PR003",2025-06-27,24,"Officina Lignano Sabbiadoro"
"TRA80271","PR004",2025-07-02,24,"Officina Lignano Sabbiadoro"
"PVV57745","PR043",2025-06-24,24,"Officina Lignano Sabbiadoro"
"TRA80271","PR042",2025-06-24,24,"Officina Lignano Sabbiadoro"
"ZDT00633","PR002",2025-07-20,24,"Officina Lignano Sabbiadoro"
"DHG13941","PR047",2025-07-04,24,"Officina Lignano Sabbiadoro"
"QTA02490","PR020",2025-07-22,24,"Officina Lignano Sabbiadoro"
"WHG88959","PR044",2025-06-28,24,"Officina Lignano Sabbiadoro"
"YTJ31944","PR027",2025-07-23,24,"Officina Lignano Sabbiadoro"
"QBT78616","PR037",2025-07-12,24,"Officina Lignano Sabbiadoro"
"QAQ76397","PR032",2025-07-21,24,"Officina Lignano Sabbiadoro"
"MBH95177","PR005",2025-07-12,24,"Officina Lignano Sabbiadoro"
"QTA02490","PR001",2025-07-15,24,"Officina Lignano Sabbiadoro"
"DUO26543","PR016",2025-07-17,24,"Officina Lignano Sabbiadoro"
"DUO26543","PR039",2025-06-24,24,"Officina Lignano Sabbiadoro"
"LJH74048","PR045",2025-06-29,24,"Officina Lignano Sabbiadoro"
"NLF68273","PR015",2025-07-14,24,"Officina Lignano Sabbiadoro"
"UEI50455","PR029",2025-07-13,24,"Officina Lignano Sabbiadoro"
"NHC07536","PR026",2025-06-28,24,"Officina Lignano Sabbiadoro"
"ZDT00633","PR012",2025-07-17,24,"Officina Lignano Sabbiadoro"
"MWX89608","PR040",2025-07-09,24,"Officina Lignano Sabbiadoro"
"WHG88959","PR033",2025-07-16,24,"Officina Lignano Sabbiadoro"
"MBL28395","PR032",2025-07-06,25,"Officina Fagagna"
"DUO26543","PR050",2025-07-03,25,"Officina Fagagna"
"DHG13941","PR021",2025-07-23,25,"Officina Fagagna"
"DHG13941","PR046",2025-07-11,25,"Officina Fagagna"
"QBT78616","PR024",2025-06-24,25,"Officina Fagagna"
"QBT78616","PR004",2025-07-07,25,"Officina Fagagna"
"QTA02490","PR020",2025-07-18,25,"Officina Fagagna"
"GFW83783","PR049",2025-06-26,25,"Officina Fagagna"
"YTJ31944","PR027",2025-07-17,25,"Officina Fagagna"
"MBL28395","PR043",2025-06-25,25,"Officina Fagagna"
"NHC07536","PR031",2025-06-28,25,"Officina Fagagna"
"MWX89608","PR042",2025-07-01,25,"Officina Fagagna"
"NLF68273","PR016",2025-07-13,25,"Officina Fagagna"
"TRA80271","PR022",2025-07-02,25,"Officina Fagagna"
"DRI31886","PR025",2025-07-07,25,"Officina Fagagna"
"ZDT00633","PR028",2025-07-12,25,"Officina Fagagna"
"PHU69089","PR018",2025-06-27,25,"Officina Fagagna"
"QBT78616","PR039",2025-07-17,25,"Officina Fagagna"
"NHC07536","PR034",2025-07-15,25,"Officina Fagagna"
"WHG88959","PR026",2025-07-04,25,"Officina Fagagna"
"DUO26543","PR005",2025-07-07,25,"Officina Fagagna"
"DHG13941","PR007",2025-07-04,25,"Officina Fagagna"
"NHC07536","PR003",2025-07-03,25,"Officina Fagagna"
"PVV57745","PR015",2025-07-20,25,"Officina Fagagna"
"PVV57745","PR002",2025-06-29,25,"Officina Fagagna"
"MBL28395","PR044",2025-07-14,25,"Officina Fagagna"
"WHG88959","PR048",2025-07-15,25,"Officina Fagagna"
"QBT78616","PR001",2025-07-20,25,"Officina Fagagna"
"YTJ31944","PR035",2025-07-17,25,"Officina Fagagna"
"PLJ40074","PR038",2025-07-01,25,"Officina Fagagna"
"VBR26198","PR006",2025-07-17,25,"Officina Fagagna"
"DRI31886","PR010",2025-06-29,25,"Officina Fagagna"
"ZDT00633","PR013",2025-07-01,25,"Officina Fagagna"
"NHC07536","PR008",2025-07-02,25,"Officina Fagagna"
"VBR26198","PR023",2025-07-23,25,"Officina Fagagna"
"QBT78616","PR011",2025-07-11,25,"Officina Fagagna"
"PVV57745","PR041",2025-07-11,25,"Officina Fagagna"
"MBL28395","PR009",2025-07-22,25,"Officina Fagagna"
"NJR07693","PR036",2025-07-14,25,"Officina Fagagna"
"LJH74048","PR037",2025-07-20,25,"Officina Fagagna"
"PHU69089","PR029",2025-06-27,25,"Officina Fagagna"
"MWX89608","PR017",2025-06-24,26,"Officina Buttrio"
"PHU69089","PR026",2025-07-18,26,"Officina Buttrio"
"WHG88959","PR022",2025-07-05,26,"Officina Buttrio"
"RZJ06273","PR043",2025-07-06,26,"Officina Buttrio"
"MBL28395","PR013",2025-07-22,26,"Officina Buttrio"
"PHU69089","PR038",2025-07-08,26,"Officina Buttrio"
"NLF68273","PR012",2025-07-19,26,"Officina Buttrio"
"NLF68273","PR011",2025-07-19,26,"Officina Buttrio"
"MBL28395","PR005",2025-07-08,26,"Officina Buttrio"
"PHU69089","PR016",2025-07-22,26,"Officina Buttrio"
"NLF68273","PR047",2025-06-25,26,"Officina Buttrio"
"LJH74048","PR033",2025-07-11,26,"Officina Buttrio"
"VBR26198","PR042",2025-07-22,26,"Officina Buttrio"
"WHG88959","PR004",2025-06-27,26,"Officina Buttrio"
"UJM40751","PR048",2025-07-15,26,"Officina Buttrio"
"LJH74048","PR029",2025-07-03,26,"Officina Buttrio"
"DRI31886","PR050",2025-07-03,26,"Officina Buttrio"
"QAQ76397","PR030",2025-06-26,26,"Officina Buttrio"
"QBT78616","PR014",2025-07-19,26,"Officina Buttrio"
"PHU69089","PR049",2025-07-19,26,"Officina Buttrio"
"UEI50455","PR010",2025-07-20,26,"Officina Buttrio"
"DRI31886","PR019",2025-07-01,26,"Officina Buttrio"
"PVV57745","PR046",2025-06-27,26,"Officina Buttrio"
"NJR07693","PR009",2025-07-09,26,"Officina Buttrio"
"PLJ40074","PR039",2025-07-12,26,"Officina Buttrio"
"PVV57745","PR025",2025-07-15,26,"Officina Buttrio"
"DHG13941","PR028",2025-07-01,26,"Officina Buttrio"
"NJR07693","PR035",2025-06-24,26,"Officina Buttrio"
"NHC07536","PR018",2025-06-30,26,"Officina Buttrio"
"RZJ06273","PR001",2025-07-13,26,"Officina Buttrio"
"WHG88959","PR023",2025-07-11,26,"Officina Buttrio"
"DUO26543","PR044",2025-06-26,26,"Officina Buttrio"
"VBR26198","PR008",2025-07-04,26,"Officina Buttrio"
"NLF68273","PR037",2025-07-21,26,"Officina Buttrio"
"VBR26198","PR002",2025-07-18,26,"Officina Buttrio"
"DHG13941","PR032",2025-07-08,26,"Officina Buttrio"
"NLF68273","PR006",2025-06-30,26,"Officina Buttrio"
"MBH95177","PR041",2025-07-01,26,"Officina Buttrio"
"UJM40751","PR027",2025-06-28,26,"Officina Buttrio"
"QTA02490","PR040",2025-07-14,26,"Officina Buttrio"
"NJR07693","PR015",2025-06-26,26,"Officina Buttrio"
"QTA02490","PR020",2025-07-15,26,"Officina Buttrio"
"NHC07536","PR031",2025-07-15,26,"Officina Buttrio"
"VBR26198","PR007",2025-07-01,26,"Officina Buttrio"
"QAQ76397","PR045",2025-07-20,26,"Officina Buttrio"
"DHG13941","PR049",2025-07-06,27,"Officina Pasian di Prato"
"GFW83783","PR032",2025-07-12,27,"Officina Pasian di Prato"
"NHC07536","PR024",2025-06-29,27,"Officina Pasian di Prato"
"MBH95177","PR043",2025-07-18,27,"Officina Pasian di Prato"
"VBR26198","PR020",2025-07-15,27,"Officina Pasian di Prato"
"VBR26198","PR033",2025-07-19,27,"Officina Pasian di Prato"
"DUO26543","PR028",2025-06-28,27,"Officina Pasian di Prato"
"QAQ76397","PR007",2025-07-10,27,"Officina Pasian di Prato"
"QAQ76397","PR009",2025-07-05,27,"Officina Pasian di Prato"
"VBR26198","PR042",2025-07-07,27,"Officina Pasian di Prato"
"WHG88959","PR019",2025-07-21,27,"Officina Pasian di Prato"
"NLF68273","PR014",2025-07-15,27,"Officina Pasian di Prato"
"QAQ76397","PR036",2025-06-27,27,"Officina Pasian di Prato"
"TRA80271","PR025",2025-07-02,27,"Officina Pasian di Prato"
"QBT78616","PR030",2025-07-23,27,"Officina Pasian di Prato"
"UEI50455","PR001",2025-07-20,27,"Officina Pasian di Prato"
"MBL28395","PR018",2025-07-10,27,"Officina Pasian di Prato"
"NJR07693","PR010",2025-07-23,27,"Officina Pasian di Prato"
"QAQ76397","PR027",2025-07-05,27,"Officina Pasian di Prato"
"NLF68273","PR005",2025-06-27,27,"Officina Pasian di Prato"
"NJR07693","PR023",2025-07-13,27,"Officina Pasian di Prato"
"UEI50455","PR038",2025-07-12,27,"Officina Pasian di Prato"
"NJR07693","PR039",2025-07-04,27,"Officina Pasian di Prato"
"QTA02490","PR045",2025-07-03,27,"Officina Pasian di Prato"
"WHG88959","PR015",2025-07-13,27,"Officina Pasian di Prato"
"QBT78616","PR004",2025-07-03,27,"Officina Pasian di Prato"
"PLJ40074","PR002",2025-07-17,27,"Officina Pasian di Prato"
"GFW83783","PR022",2025-07-13,27,"Officina Pasian di Prato"
"LJH74048","PR041",2025-06-28,27,"Officina Pasian di Prato"
"UJM40751","PR012",2025-06-25,27,"Officina Pasian di Prato"
"VBR26198","PR013",2025-06-30,27,"Officina Pasian di Prato"
"UJM40751","PR006",2025-07-19,27,"Officina Pasian di Prato"
"PVV57745","PR017",2025-07-20,27,"Officina Pasian di Prato"
"WHG88959","PR046",2025-06-24,27,"Officina Pasian di Prato"
"YTJ31944","PR044",2025-07-11,27,"Officina Pasian di Prato"
"PVV57745","PR035",2025-07-02,27,"Officina Pasian di Prato"
"MBL28395","PR011",2025-06-29,27,"Officina Pasian di Prato"
"PVV57745","PR031",2025-07-02,27,"Officina Pasian di Prato"
"WHG88959","PR021",2025-06-25,27,"Officina Pasian di Prato"
"MWX89608","PR048",2025-06-29,27,"Officina Pasian di Prato"
"ZDT00633","PR034",2025-07-08,27,"Officina Pasian di Prato"
"ZDT00633","PR047",2025-06-27,27,"Officina Pasian di Prato"
"YTJ31944","PR029",2025-06-24,27,"Officina Pasian di Prato"
"LJH74048","PR008",2025-07-06,27,"Officina Pasian di Prato"
"TRA80271","PR045",2025-07-12,28,"Officina San Giorgio di Nogaro"
"PHU69089","PR011",2025-07-17,28,"Officina San Giorgio di Nogaro"
"MBL28395","PR022",2025-06-24,28,"Officina San Giorgio di Nogaro"
"LJH74048","PR040",2025-06-29,28,"Officina San Giorgio di Nogaro"
"UJM40751","PR043",2025-07-12,28,"Officina San Giorgio di Nogaro"
"RZJ06273","PR002",2025-06-29,28,"Officina San Giorgio di Nogaro"
"LJH74048","PR047",2025-07-02,28,"Officina San Giorgio di Nogaro"
"MBH95177","PR019",2025-07-21,28,"Officina San Giorgio di Nogaro"
"PHU69089","PR007",2025-07-12,28,"Officina San Giorgio di Nogaro"
"PHU69089","PR046",2025-07-10,28,"Officina San Giorgio di Nogaro"
"RZJ06273","PR031",2025-07-08,28,"Officina San Giorgio di Nogaro"
"DUO26543","PR038",2025-07-06,28,"Officina San Giorgio di Nogaro"
"VBR26198","PR025",2025-06-25,28,"Officina San Giorgio di Nogaro"
"PHU69089","PR024",2025-06-27,28,"Officina San Giorgio di Nogaro"
"PVV57745","PR048",2025-07-04,28,"Officina San Giorgio di Nogaro"
"PHU69089","PR041",2025-07-03,28,"Officina San Giorgio di Nogaro"
"GFW83783","PR015",2025-07-23,28,"Officina San Giorgio di Nogaro"
"PLJ40074","PR012",2025-07-09,28,"Officina San Giorgio di Nogaro"
"UEI50455","PR049",2025-06-27,28,"Officina San Giorgio di Nogaro"
"ZDT00633","PR013",2025-07-20,28,"Officina San Giorgio di Nogaro"
"NHC07536","PR035",2025-07-09,28,"Officina San Giorgio di Nogaro"
"DRI31886","PR026",2025-07-02,28,"Officina San Giorgio di Nogaro"
"QAQ76397","PR017",2025-07-10,28,"Officina San Giorgio di Nogaro"
"GFW83783","PR039",2025-06-29,28,"Officina San Giorgio di Nogaro"
"LJH74048","PR044",2025-07-09,28,"Officina San Giorgio di Nogaro"
"DRI31886","PR020",2025-06-24,28,"Officina San Giorgio di Nogaro"
"DHG13941","PR003",2025-07-08,28,"Officina San Giorgio di Nogaro"
"UEI50455","PR034",2025-06-24,28,"Officina San Giorgio di Nogaro"
"PHU69089","PR027",2025-07-19,28,"Officina San Giorgio di Nogaro"
"TRA80271","PR029",2025-07-07,28,"Officina San Giorgio di Nogaro"
"MBH95177","PR001",2025-07-11,28,"Officina San Giorgio di Nogaro"
"QBT78616","PR028",2025-07-23,28,"Officina San Giorgio di Nogaro"
"WHG88959","PR004",2025-06-24,28,"Officina San Giorgio di Nogaro"
"TRA80271","PR021",2025-07-20,28,"Officina San Giorgio di Nogaro"
"WHG88959","PR050",2025-07-16,28,"Officina San Giorgio di Nogaro"
"YTJ31944","PR018",2025-06-28,28,"Officina San Giorgio di Nogaro"
"TRA80271","PR008",2025-07-10,28,"Officina San Giorgio di Nogaro"
"QBT78616","PR005",2025-07-20,28,"Officina San Giorgio di Nogaro"
"UJM40751","PR009",2025-06-26,28,"Officina San Giorgio di Nogaro"
"QBT78616","PR006",2025-07-10,28,"Officina San Giorgio di Nogaro"
"NLF68273","PR036",2025-07-08,28,"Officina San Giorgio di Nogaro"
"NJR07693","PR042",2025-06-28,28,"Officina San Giorgio di Nogaro"
"ZDT00633","PR016",2025-07-05,28,"Officina San Giorgio di Nogaro"
"COK00001","PR001",2025-07-25,1,"OfficinaUdine"
"AEF00002","PR002",2025-07-25,2,"OfficinaTrieste"
"YGB00003","PR005",2025-07-25,2,"OfficinaTrieste"
"YGB00003","PR006",2025-07-25,1,"OfficinaUdine"
"AEF00002","PR034",2025-07-25,2,"OfficinaTrieste"
"COK00001","PR005",2025-07-25,1,"OfficinaUdine"
"ITN92525","PR006",2025-08-04,2,"Officina Udine"
"CRW70979","PR007",2025-08-03,2,"Officina Udine"
"RLB15752","PR009",2025-08-03,2,"Officina Udine"
"OIL46831","PR002",2025-08-04,1,"Officina Trieste"
"VBR26198","PR003",2025-08-03,1,"Officina Trieste"
"QTA02490","PR001",2025-08-03,7,"Officina Codroipo"
"DRI31886","PR002",2025-08-03,7,"Officina Codroipo"
"PLJ40074","PR002",2025-08-04,14,"Officina Latisana"
"YGB00003","PR003",2025-08-04,14,"Officina Latisana"
"RIC00001","PR001",2025-08-03,24,"Officina Lignano Sabbiadoro"
"GRT00002","PR002",2025-08-03,24,"Officina Lignano Sabbiadoro"
"ECS71019","PR023",2025-06-30,1,"Officina Trieste"
"ECS71019","PR047",2025-07-14,1,"Officina Trieste"
"ECS71019","PR021",2025-07-18,1,"Officina Trieste"
"ECS71019","PR003",2025-06-26,1,"Officina Trieste"
"ECS71019","PR022",2025-07-14,1,"Officina Trieste"
"ECS71019","PR018",2025-07-01,1,"Officina Trieste"
"ECS71019","PR001",2025-06-28,1,"Officina Trieste"
"ECS71019","PR043",2025-06-27,1,"Officina Trieste"
"ECS71019","PR012",2025-07-23,1,"Officina Trieste"
"ECS71019","PR045",2025-06-27,1,"Officina Trieste"
"ECS71019","PR038",2025-07-12,1,"Officina Trieste"
"ECS71019","PR014",2025-06-25,1,"Officina Trieste"
"ECS71019","PR039",2025-07-04,1,"Officina Trieste"
"ECS71019","PR041",2025-07-22,1,"Officina Trieste"
"ECS71019","PR019",2025-07-05,1,"Officina Trieste"
"ECS71019","PR007",2025-07-02,1,"Officina Trieste"
"ECS71019","PR031",2025-06-30,1,"Officina Trieste"
"ECS71019","PR015",2025-06-26,1,"Officina Trieste"
"ECS71019","PR024",2025-07-10,1,"Officina Trieste"
"ECS71019","PR042",2025-07-19,1,"Officina Trieste"
"ECS71019","PR044",2025-07-16,1,"Officina Trieste"
"ECS71019","PR029",2025-07-07,1,"Officina Trieste"
"ECS71019","PR008",2025-07-02,1,"Officina Trieste"
"ECS71019","PR017",2025-06-25,1,"Officina Trieste"
"ECS71019","PR025",2025-07-14,1,"Officina Trieste"
"ECS71019","PR035",2025-07-05,1,"Officina Trieste"
"ECS71019","PR027",2025-07-10,1,"Officina Trieste"
"ECS71019","PR040",2025-07-22,1,"Officina Trieste"
"ECS71019","PR026",2025-07-14,1,"Officina Trieste"
"ECS71019","PR006",2025-07-23,1,"Officina Trieste"
"ECS71019","PR049",2025-07-14,1,"Officina Trieste"
"ECS71019","PR009",2025-07-09,1,"Officina Trieste"
"ECS71019","PR030",2025-07-03,1,"Officina Trieste"
"ECS71019","PR048",2025-07-11,1,"Officina Trieste"
"ECS71019","PR034",2025-07-18,1,"Officina Trieste"
"ECS71019","PR033",2025-06-28,1,"Officina Trieste"
"ECS71019","PR011",2025-07-15,1,"Officina Trieste"
"ECS71019","PR004",2025-07-10,1,"Officina Trieste"
"ECS71019","PR032",2025-07-17,1,"Officina Trieste"
"ECS71019","PR010",2025-07-10,1,"Officina Trieste"
"ECS71019","PR050",2025-07-02,1,"Officina Trieste"
"ECS71019","PR020",2025-07-12,1,"Officina Trieste"
"ECS71019","PR002",2025-06-28,1,"Officina Trieste"
"ECS71019","PR020",2025-07-04,2,"Officina Udine"
"ECS71019","PR003",2025-07-20,2,"Officina Udine"
"ECS71019","PR040",2025-06-24,2,"Officina Udine"
"ECS71019","PR019",2025-07-20,2,"Officina Udine"
"ECS71019","PR005",2025-07-17,2,"Officina Udine"
"ECS71019","PR001",2025-07-01,2,"Officina Udine"
"ECS71019","PR048",2025-07-06,2,"Officina Udine"
"ECS71019","PR009",2025-06-27,2,"Officina Udine"
"ECS71019","PR027",2025-07-21,2,"Officina Udine"
"ECS71019","PR034",2025-07-17,2,"Officina Udine"
"ECS71019","PR035",2025-07-09,2,"Officina Udine"
"ECS71019","PR015",2025-07-23,2,"Officina Udine"
